danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0.159,0.963,11.0,-6.389,0.0,0.0783,1.87e-06,0.87,0.642,0.39,169.61
0.471,0.959,8.0,-6.042,1.0,0.0545,1.02e-05,0.844,0.183,0.194,141.969
0.31,0.474,11.0,-10.337,0.0,0.0649,0.0052,0.499,0.135,0.0647,120.223
0.0986,0.861,7.0,-6.351,1.0,0.0705,2.55e-06,0.934,0.672,0.137,158.397
0.262,0.983,0.0,-4.855,0.0,0.102,0.000977,0.00687,0.294,0.366,132.606
0.0808,0.85,1.0,-10.799,1.0,0.0514,1.53e-06,0.928,0.368,0.039,170.488
0.141,0.938,0.0,-4.221,1.0,0.065,7.68e-05,0.879,0.434,0.0359,139.186
0.0689,0.997,0.0,-5.385,1.0,0.141,2.23e-06,0.881,0.163,0.0301,186.417
0.35,0.885,5.0,-4.883,0.0,0.0714,4.97e-05,0.000741,0.404,0.0774,109.949
0.0951,0.978,10.0,-13.019,1.0,0.118,0.00089,0.143,0.145,0.0704,72.289
0.17,0.98,7.0,-12.697,1.0,0.0652,2.48e-06,0.852,0.515,0.0504,144.475
0.269,0.993,8.0,-6.664,1.0,0.0866,0.00134,0.393,0.129,0.161,145.99
0.407,0.957,8.0,-3.553,1.0,0.056,7.17e-05,7.08e-06,0.554,0.432,183.066
0.11,0.969,1.0,-5.858,0.0,0.124,3.21e-06,0.779,0.151,0.17,79.762
0.481,0.909,5.0,-4.124,0.0,0.038,1.56e-05,0.12,0.385,0.576,102.878
0.069,0.98,0.0,-7.628,1.0,0.128,5.9e-06,0.3,0.3,0.0388,196.167
0.222,0.952,4.0,-7.36,1.0,0.0559,3.69e-05,0.877,0.0955,0.0941,126.121
0.244,0.945,0.0,-6.525,1.0,0.119,0.0154,0.902,0.098,0.451,130.615
0.172,0.962,6.0,-3.613,0.0,0.0796,1.07e-06,0.0628,0.0518,0.0667,113.498
0.16,0.896,3.0,-8.16,1.0,0.132,4.05e-05,0.867,0.0838,0.0493,131.743
0.282,0.916,4.0,-6.632,0.0,0.0749,2.75e-05,0.62,0.141,0.109,82.483
0.36,0.942,10.0,-6.308,0.0,0.139,7.63e-05,0.00456,0.0701,0.194,99.99
0.175,0.979,2.0,-5.339,1.0,0.0985,1.8e-05,0.873,0.324,0.076,101.456
0.114,0.977,4.0,-5.915,0.0,0.123,6.47e-05,0.501,0.316,0.0794,165.756
0.287,0.962,6.0,-4.235,1.0,0.0605,3.7e-06,0.887,0.34,0.255,173.094
0.183,0.873,0.0,-8.134,1.0,0.0747,5.11e-06,0.713,0.108,0.263,152.879
0.176,0.963,10.0,-4.817,0.0,0.154,2.97e-06,0.775,0.194,0.0512,123.779
0.175,0.993,4.0,-3.179,1.0,0.143,5.81e-05,0.412,0.185,0.0396,123.699
0.447,0.994,8.0,-5.143,1.0,0.185,1.42e-06,0.934,0.148,0.0771,126.057
0.277,0.952,7.0,-3.432,1.0,0.104,1.3e-05,0.685,0.135,0.227,96.384
0.154,0.973,3.0,-8.466,1.0,0.0989,1.51e-05,0.744,0.159,0.039,135.133
0.628,0.919,7.0,-5.202,1.0,0.0456,3.17e-05,0.747,0.281,0.303,119.898
0.174,0.993,2.0,-7.114,1.0,0.127,6.36e-05,0.909,0.612,0.0352,127.945
0.263,0.892,4.0,-7.704,1.0,0.0597,1.52e-05,0.783,0.129,0.141,113.98
0.192,0.936,11.0,-8.936,0.0,0.112,2.47e-05,0.92,0.14,0.14,103.665
0.36,0.784,10.0,-4.876,0.0,0.0412,1.96e-06,0.206,0.162,0.0762,99.999
0.369,0.968,5.0,-5.979,0.0,0.0783,2.09e-06,0.661,0.295,0.0351,116.037
0.173,0.872,11.0,-10.796,0.0,0.0363,0.000602,0.794,0.212,0.492,164.09
0.223,0.992,7.0,-5.847,1.0,0.146,1.61e-06,0.644,0.357,0.103,141.117
0.147,0.99,11.0,-9.108,0.0,0.0958,1.24e-05,0.744,0.404,0.0304,153.866
0.506,0.933,4.0,-5.097,0.0,0.0648,0.00131,0.00218,0.0656,0.143,127.979
0.58,0.706,5.0,-14.17,1.0,0.0522,0.00611,0.558,0.0976,0.445,122.012
0.241,0.992,5.0,-4.955,0.0,0.181,1.74e-05,0.081,0.215,0.137,110.596
0.469,0.934,4.0,-6.077,0.0,0.141,5.63e-05,0.000202,0.104,0.296,103.039
0.319,0.684,9.0,-9.059,1.0,0.0527,0.00137,0.295,0.107,0.166,106.619
0.466,0.936,10.0,-7.199,0.0,0.0678,0.00276,0.0186,0.105,0.376,148.028
0.474,0.977,4.0,-4.204,0.0,0.129,0.00035,2.65e-06,0.401,0.174,100.918
0.625,0.822,3.0,-7.215,1.0,0.0644,0.00257,3.3e-05,0.0655,0.709,149.934
0.241,0.951,4.0,-4.953,0.0,0.175,0.000355,0.000192,0.131,0.401,195.028
0.517,0.846,7.0,-4.616,1.0,0.0515,0.00143,1.01e-05,0.437,0.293,130.013
0.57,0.945,1.0,-5.665,0.0,0.0567,0.00017,0.827,0.0543,0.53,114.987
0.463,0.99,7.0,-4.891,1.0,0.111,1.44e-05,0.0109,0.119,0.0449,110.092
0.588,0.929,7.0,-3.555,1.0,0.0637,0.0248,0.0,0.0447,0.874,138.95
0.373,0.97,1.0,-4.905,1.0,0.181,2.02e-05,0.668,0.446,0.277,153.786
0.476,0.971,4.0,-3.797,0.0,0.0964,5.25e-05,9.45e-05,0.316,0.207,140.02
0.201,0.977,11.0,-5.218,1.0,0.278,9.27e-06,0.015,0.0969,0.0512,134.192
0.588,0.897,5.0,-6.353,0.0,0.0484,0.00656,0.0102,0.139,0.264,108.006
0.505,0.923,4.0,-5.326,0.0,0.062,1.6e-05,0.0684,0.445,0.713,139.011
0.425,0.48,11.0,-6.925,0.0,0.039,0.256,0.0452,0.179,0.0974,135.9
0.166,0.975,3.0,-3.238,0.0,0.157,0.000365,0.00667,0.177,0.275,187.934
0.535,0.986,7.0,-6.058,1.0,0.0526,0.000604,0.24,0.125,0.324,116.997
0.348,0.976,6.0,-5.417,0.0,0.13,2.37e-05,2.78e-06,0.215,0.386,138.834
0.592,0.87,1.0,-4.039,1.0,0.0625,4.62e-05,0.00108,0.104,0.349,130.037
0.33,0.907,0.0,-6.015,1.0,0.105,0.000406,0.105,0.072,0.115,166.069
0.529,0.983,11.0,-3.186,1.0,0.125,2.41e-05,0.0148,0.0763,0.359,125.017
0.499,0.858,7.0,-5.901,1.0,0.0452,0.000298,0.00276,0.0974,0.156,126.726
0.202,0.827,7.0,-5.838,0.0,0.0892,0.00148,0.00556,0.0781,0.363,153.247
0.539,0.884,0.0,-4.728,0.0,0.0406,0.00102,0.000108,0.207,0.601,152.014
0.544,0.919,7.0,-7.16,1.0,0.0659,0.0125,1.52e-05,0.0783,0.208,130.039
0.376,0.969,6.0,-4.002,0.0,0.103,7.69e-05,3.55e-05,0.287,0.144,154.998
0.492,0.982,1.0,-5.251,1.0,0.147,8.87e-05,0.0108,0.392,0.0877,124.94
0.373,0.992,2.0,-4.142,1.0,0.132,2.7e-05,1.13e-05,0.351,0.211,102.723
0.436,0.887,6.0,-7.379,0.0,0.0429,0.00269,2.94e-05,0.263,0.206,91.46
0.475,0.991,4.0,-3.325,0.0,0.216,0.00451,0.013,0.104,0.0504,121.954
0.363,0.749,0.0,-5.84,1.0,0.0478,0.000552,0.000467,0.065,0.265,175.182
0.42,0.983,8.0,-6.304,1.0,0.25,0.00152,1.06e-05,0.128,0.0437,126.868
0.517,0.971,4.0,-5.189,1.0,0.0778,0.0057,3.75e-05,0.325,0.363,135.004
0.321,0.986,5.0,-5.875,0.0,0.0688,7.95e-05,0.00079,0.312,0.224,108.707
0.493,0.907,0.0,-4.058,1.0,0.0716,0.000133,0.00438,0.131,0.258,120.047
0.488,0.82,3.0,-8.298,0.0,0.151,0.00999,6.7e-05,0.108,0.0486,148.068
0.232,0.938,0.0,-5.618,1.0,0.111,0.000113,0.167,0.101,0.406,159.729
0.514,0.968,1.0,-4.708,1.0,0.0737,0.000215,0.0374,0.337,0.514,164.981
0.513,0.982,6.0,-3.686,1.0,0.0767,0.000189,0.000382,0.301,0.355,124.982
0.342,0.987,0.0,-3.823,0.0,0.109,9.25e-05,0.0165,0.143,0.178,164.936
0.523,0.979,2.0,-4.214,1.0,0.161,2.56e-05,2.81e-05,0.153,0.181,125.041
0.576,0.965,10.0,-3.689,0.0,0.156,0.000209,0.0539,0.0939,0.493,106.009
0.512,0.875,9.0,-7.07,0.0,0.046,0.00161,1.02e-05,0.0957,0.497,137.014
0.217,0.985,11.0,-5.108,1.0,0.137,9.54e-06,0.0447,0.71,0.153,158.973
0.445,0.949,6.0,-5.166,1.0,0.0678,9.7e-06,0.0248,0.28,0.661,136.022
0.295,0.772,7.0,-5.937,1.0,0.0448,2.84e-05,0.736,0.123,0.0407,89.942
0.39,0.925,1.0,-5.498,1.0,0.117,8.61e-05,0.0,0.152,0.19,95.754
0.263,0.984,6.0,-4.024,1.0,0.189,6.22e-05,1.45e-05,0.177,0.159,132.045
0.519,0.916,9.0,-5.32,1.0,0.0839,0.000975,0.546,0.185,0.265,101.484
0.199,0.922,1.0,-6.987,1.0,0.0823,4.63e-05,0.232,0.214,0.381,83.861
0.508,0.935,4.0,-4.141,0.0,0.0406,0.00222,0.628,0.207,0.726,180.03
0.462,0.883,7.0,-6.832,1.0,0.0672,5.28e-05,0.0014,0.245,0.318,119.949
0.54,0.934,4.0,-5.232,1.0,0.0612,3.26e-05,0.000261,0.405,0.494,115.061
0.317,0.938,1.0,-6.973,0.0,0.078,2.62e-06,0.0016,0.293,0.132,175.018
0.237,0.929,0.0,-5.543,1.0,0.0655,0.000727,0.0762,0.621,0.1,87.591
0.512,0.916,4.0,-4.767,1.0,0.0748,0.000234,0.000185,0.0899,0.223,118.955
0.472,0.989,11.0,-3.127,0.0,0.119,5.48e-05,0.00102,0.313,0.137,122.535
0.206,0.988,1.0,-1.986,1.0,0.302,0.000454,0.0438,0.0568,0.224,96.955
0.428,0.824,6.0,-8.09,1.0,0.0472,0.000487,0.588,0.275,0.349,181.057
0.464,0.993,9.0,-8.183,0.0,0.124,0.000288,0.00121,0.141,0.0797,120.048
0.387,0.925,6.0,-6.383,0.0,0.086,0.000197,0.00574,0.119,0.24,109.306
0.459,0.947,6.0,-5.888,0.0,0.129,1.79e-05,0.901,0.327,0.34,90.009
0.52,0.956,7.0,-4.189,1.0,0.0351,2.16e-05,0.96,0.0852,0.381,117.035
0.366,0.649,1.0,-9.848,1.0,0.0363,0.151,0.935,0.107,0.121,168.066
0.5,0.993,0.0,-5.154,1.0,0.0931,0.000116,0.205,0.0759,0.167,110.014
0.41,0.959,8.0,-4.425,1.0,0.0738,3.59e-06,0.000163,0.388,0.375,149.983
0.463,0.988,8.0,-3.392,0.0,0.156,9.24e-05,0.00407,0.22,0.0979,125.017
0.54,0.978,2.0,-5.374,1.0,0.0467,7.16e-05,0.00332,0.597,0.545,125.005
0.445,0.568,1.0,-6.122,1.0,0.0414,0.0187,0.00144,0.11,0.296,90.004
0.446,0.518,7.0,-6.861,1.0,0.0299,0.0183,0.0289,0.0967,0.108,165.953
0.243,0.927,6.0,-8.739,1.0,0.0569,0.000592,0.209,0.0752,0.15,108.123
0.438,0.963,5.0,-4.506,0.0,0.248,0.000108,3.88e-05,0.385,0.251,145.948
0.299,0.899,7.0,-5.541,1.0,0.084,0.00117,0.635,0.187,0.52,186.965
0.243,0.892,2.0,-6.175,1.0,0.116,0.00627,0.0,0.297,0.308,190.716
0.465,0.956,6.0,-3.593,1.0,0.0608,5.2e-05,0.176,0.0735,0.396,114.043
0.411,0.977,5.0,-4.47,0.0,0.202,0.000449,0.0,0.11,0.388,185.129
0.329,0.941,6.0,-3.312,0.0,0.0981,4e-05,4.51e-06,0.173,0.428,175.049
0.462,0.821,9.0,-5.531,0.0,0.0418,0.012,0.89,0.179,0.337,129.941
0.294,0.96,0.0,-3.374,0.0,0.0918,3.05e-05,0.364,0.34,0.538,109.989
0.467,0.985,11.0,-2.347,0.0,0.211,6.36e-05,0.0101,0.378,0.258,125.06
0.447,0.979,5.0,-2.962,0.0,0.198,0.00537,8.55e-06,0.17,0.0833,111.998
0.299,0.993,5.0,-4.924,1.0,0.285,0.000965,0.000479,0.0688,0.0366,199.981
0.294,0.966,6.0,-4.153,1.0,0.219,4.29e-06,0.0752,0.145,0.444,114.454
0.383,0.936,4.0,-6.683,1.0,0.0909,1.72e-05,0.731,0.349,0.12,155.006
0.531,0.928,4.0,-4.184,1.0,0.035,0.00284,0.000589,0.211,0.433,100.002
0.394,0.962,5.0,-4.031,1.0,0.125,2.78e-05,7.35e-05,0.247,0.227,170.061
0.463,0.945,6.0,-5.909,1.0,0.0785,0.000352,1.72e-05,0.102,0.0784,129.994
0.39,0.95,9.0,-4.618,1.0,0.0725,4.41e-05,0.541,0.123,0.368,160.073
0.382,0.996,1.0,-1.406,1.0,0.187,4.19e-05,1.59e-05,0.354,0.139,177.859
0.3,0.932,6.0,-4.761,1.0,0.0778,0.000421,0.000908,0.509,0.446,162.739
0.475,0.944,10.0,-6.958,0.0,0.1,4.97e-06,0.000439,0.174,0.196,104.995
0.633,0.987,9.0,-3.768,1.0,0.133,0.0096,0.633,0.472,0.558,105.004
0.366,0.985,0.0,-3.681,0.0,0.234,0.00363,2.3e-05,0.21,0.0803,160.117
0.41,0.888,10.0,-2.948,1.0,0.0503,7.39e-05,0.0103,0.0656,0.242,144.049
0.478,0.976,4.0,-3.874,0.0,0.0558,3.24e-05,0.189,0.213,0.441,120.079
0.495,0.741,2.0,-6.647,0.0,0.0409,0.0343,0.00125,0.11,0.205,124.961
0.524,0.955,10.0,-5.568,1.0,0.0484,0.000158,0.316,0.116,0.301,109.998
0.503,0.992,6.0,-5.407,1.0,0.18,1.88e-05,0.000226,0.327,0.113,139.965
0.492,0.944,7.0,-4.846,1.0,0.0626,1.58e-05,0.000833,0.12,0.386,109.05
0.455,0.924,7.0,-7.366,1.0,0.0315,0.00289,0.926,0.12,0.554,140.019
0.401,0.973,10.0,-2.985,0.0,0.178,0.000733,1.85e-06,0.15,0.316,104.401
0.427,0.978,2.0,-7.934,1.0,0.105,0.000347,0.0237,0.315,0.164,100.01
0.581,0.908,0.0,-7.252,1.0,0.0899,0.0013,0.803,0.101,0.11,124.965
0.338,0.982,1.0,-3.792,1.0,0.0889,1.12e-05,0.806,0.336,0.279,110.028
0.372,0.985,7.0,-3.749,1.0,0.109,5.55e-05,0.402,0.242,0.314,173.989
0.39,0.984,5.0,-4.257,0.0,0.149,0.000719,0.566,0.153,0.0973,149.922
0.46,0.961,7.0,-6.222,1.0,0.0949,3.99e-05,0.741,0.114,0.135,117.808
0.534,0.849,11.0,-3.931,1.0,0.0638,0.00208,5.37e-06,0.137,0.575,114.896
0.538,0.955,9.0,-6.559,0.0,0.0574,2.86e-05,0.0991,0.277,0.263,124.985
0.44,0.966,1.0,-3.593,0.0,0.133,0.000111,0.0,0.361,0.331,107.04
0.489,0.971,8.0,-5.706,1.0,0.095,0.000117,0.0,0.34,0.57,122.057
0.227,0.959,7.0,-8.691,1.0,0.0919,4.85e-05,0.49,0.0753,0.0653,109.46
0.297,0.971,10.0,-5.157,0.0,0.149,8.12e-06,0.871,0.194,0.147,107.871
0.534,0.966,6.0,-6.179,0.0,0.0571,0.000758,0.0553,0.0725,0.166,106.029
0.376,0.987,2.0,-3.882,1.0,0.23,2.13e-05,8.83e-06,0.179,0.274,75.052
0.376,0.956,1.0,-4.936,1.0,0.0921,7.25e-05,0.112,0.117,0.406,200.211
0.664,0.881,6.0,-4.907,0.0,0.0308,0.000164,0.352,0.0849,0.766,109.565
0.228,0.936,6.0,-7.524,1.0,0.0587,3.29e-06,0.031,0.0756,0.272,139.852
0.318,0.951,8.0,-4.795,1.0,0.151,8.99e-05,0.0,0.129,0.0779,160.083
0.432,0.989,10.0,-3.356,0.0,0.173,0.000168,0.0359,0.319,0.104,120.015
0.561,0.861,0.0,-6.803,1.0,0.0538,0.002,0.155,0.129,0.173,108.48
0.233,0.937,2.0,-8.505,1.0,0.0737,0.000204,0.544,0.354,0.191,146.799
0.479,0.904,2.0,-6.984,1.0,0.064,0.000303,1.12e-06,0.0804,0.332,106.554
0.217,0.646,10.0,-7.84,0.0,0.0631,5.9e-05,0.479,0.619,0.0951,120.004
0.412,0.97,2.0,-3.309,1.0,0.258,0.000981,0.0242,0.115,0.251,174.978
0.514,0.963,1.0,-2.473,0.0,0.0769,0.000112,0.000291,0.35,0.296,104.988
0.302,0.907,9.0,-4.644,0.0,0.0708,0.000784,0.828,0.148,0.0624,111.539
0.482,0.84,0.0,-4.563,1.0,0.0589,0.000454,9.95e-05,0.303,0.24,91.047
0.486,0.961,5.0,-4.234,0.0,0.0831,0.00022,0.0035,0.0904,0.219,116.024
0.234,0.943,1.0,-9.927,1.0,0.065,2.96e-06,0.868,0.116,0.29,114.823
0.392,0.994,11.0,-4.832,0.0,0.319,0.00232,0.000141,0.0534,0.0558,122.938
0.35,0.907,1.0,-4.882,1.0,0.105,3.08e-05,6.56e-05,0.0999,0.143,193.754
0.371,0.964,8.0,-3.657,1.0,0.106,0.000106,0.00288,0.188,0.097,138.019
0.297,0.947,7.0,-4.77,1.0,0.123,0.000259,0.744,0.349,0.304,101.99
0.539,0.881,9.0,-5.582,0.0,0.114,0.0312,0.000126,0.345,0.272,115.99
0.369,0.807,4.0,-4.141,1.0,0.0364,0.00107,0.000895,0.134,0.391,129.39
0.569,0.969,0.0,-5.273,1.0,0.209,0.00127,4.35e-06,0.0493,0.333,138.938
0.34,0.981,2.0,-4.107,0.0,0.334,0.000216,2.36e-05,0.152,0.181,179.823
0.289,0.83,1.0,-10.005,1.0,0.0511,4.05e-05,0.779,0.226,0.225,197.045
0.544,0.985,1.0,-5.236,1.0,0.0895,0.00106,0.000143,0.311,0.424,109.991
0.305,0.968,6.0,-4.353,0.0,0.0707,4.81e-06,0.933,0.255,0.387,200.056
0.357,0.981,6.0,-3.452,0.0,0.231,0.000279,0.151,0.0986,0.202,112.493
0.618,0.963,9.0,-3.466,1.0,0.162,0.00172,3.41e-05,0.0359,0.375,103.031
0.554,0.939,2.0,-5.931,0.0,0.051,0.000361,1.31e-06,0.473,0.39,135.998
0.435,0.904,5.0,-5.376,0.0,0.0479,8.71e-05,0.291,0.0995,0.265,145.011
0.498,0.961,10.0,-5.909,1.0,0.127,7.75e-05,0.724,0.122,0.137,106.013
0.279,0.969,1.0,-4.005,1.0,0.334,0.000418,0.659,0.389,0.34,159.794
0.446,0.922,2.0,-6.953,1.0,0.0447,4.84e-06,0.00821,0.195,0.403,140.055
0.452,0.953,11.0,-4.545,0.0,0.124,4.74e-06,0.00625,0.115,0.141,105.329
0.45,0.954,4.0,-7.644,0.0,0.0365,0.015,0.844,0.114,0.954,159.992
0.429,0.996,5.0,-4.125,0.0,0.355,0.00204,1.26e-06,0.118,0.035,147.921
0.359,0.955,1.0,-5.631,0.0,0.2,0.0155,0.000868,0.113,0.246,197.98
0.372,0.952,1.0,-6.887,1.0,0.0466,2.93e-05,0.669,0.32,0.512,174.964
0.458,0.951,7.0,-3.873,1.0,0.0677,0.000105,2.89e-05,0.0477,0.282,140.028
0.458,0.976,8.0,-4.469,1.0,0.178,5.63e-05,0.00179,0.218,0.417,175.079
0.377,0.689,11.0,-6.552,1.0,0.0454,0.00345,5.14e-06,0.119,0.341,119.852
0.495,0.944,7.0,-5.451,1.0,0.0771,2.49e-05,0.0227,0.356,0.383,139.989
0.287,0.457,10.0,-10.549,1.0,0.0329,0.0138,0.0,0.0628,0.14,60.0
0.521,0.988,9.0,-4.152,0.0,0.15,0.00223,0.00396,0.325,0.226,132.975
0.191,0.621,10.0,-6.128,1.0,0.0435,0.00187,0.0375,0.142,0.0597,172.244
0.435,0.888,9.0,-5.793,0.0,0.0494,0.00343,2.39e-06,0.188,0.29,147.991
0.381,0.975,1.0,-5.725,1.0,0.219,0.023,1.54e-05,0.276,0.103,196.052
0.414,0.965,11.0,-5.211,0.0,0.109,0.00229,3.98e-05,0.0963,0.139,105.065
0.453,0.926,4.0,-6.533,1.0,0.0541,6.06e-06,0.872,0.292,0.435,118.027
0.541,0.986,7.0,-4.212,1.0,0.148,0.000161,0.000402,0.436,0.358,119.982
0.481,0.928,1.0,-6.556,1.0,0.0503,0.00187,0.00242,0.0885,0.218,109.973
0.156,0.963,2.0,-7.363,1.0,0.133,5.68e-05,0.925,0.065,0.17,184.529
0.425,0.843,10.0,-7.533,0.0,0.0484,0.000404,0.678,0.303,0.24,75.519
0.452,0.963,11.0,-3.573,0.0,0.115,1.63e-05,0.0,0.338,0.435,130.072
0.216,0.92,11.0,-4.165,0.0,0.098,0.000471,0.0147,0.0657,0.431,86.697
0.446,0.977,1.0,-4.245,0.0,0.136,0.0142,0.000418,0.23,0.388,173.981
0.458,0.98,9.0,-3.585,1.0,0.0971,0.000765,4.29e-06,0.297,0.386,135.009
0.492,0.678,7.0,-6.003,0.0,0.0324,0.00221,3.69e-05,0.152,0.112,124.999
0.265,0.977,1.0,-4.101,0.0,0.262,9.35e-06,0.000405,0.0933,0.0955,139.559
0.449,0.85,9.0,-10.072,1.0,0.0382,5.27e-05,0.723,0.0831,0.356,140.021
0.511,0.862,1.0,-6.482,1.0,0.0366,5.96e-06,0.699,0.0834,0.33,119.997
0.515,0.974,6.0,-3.211,1.0,0.047,2.61e-05,0.000466,0.252,0.856,145.891
0.311,0.87,4.0,-5.322,1.0,0.0418,0.000962,4.94e-06,0.453,0.285,133.303
0.458,0.988,0.0,-3.196,1.0,0.235,1.37e-05,1.86e-06,0.0308,0.112,120.087
0.457,0.972,3.0,-5.503,0.0,0.0988,0.000553,0.0,0.0922,0.47,136.963
0.482,0.991,7.0,-5.883,1.0,0.117,0.000314,0.00268,0.0567,0.0555,130.033
0.211,0.949,0.0,-5.724,0.0,0.215,0.00224,0.000535,0.103,0.0643,105.606
0.393,0.963,1.0,-3.771,1.0,0.0648,4.1e-05,0.0552,0.398,0.303,195.032
0.372,0.789,8.0,-6.976,1.0,0.0412,0.00127,0.733,0.643,0.223,157.283
0.296,0.522,9.0,-12.946,0.0,0.0417,0.579,0.488,0.143,0.144,160.069
0.0935,0.335,10.0,-13.455,1.0,0.0326,0.412,0.664,0.55,0.0586,79.984
0.459,0.803,4.0,-8.359,0.0,0.042,0.0456,0.0982,0.222,0.159,105.027
0.32,0.679,2.0,-5.439,0.0,0.0386,0.084,0.0,0.181,0.364,171.938
0.609,0.526,7.0,-12.443,1.0,0.09,0.519,0.007,0.116,0.253,167.965
0.564,0.63,11.0,-11.022,0.0,0.0668,0.107,0.897,0.0854,0.31,184.206
0.429,0.463,7.0,-15.548,1.0,0.04,0.0134,0.89,0.109,0.0378,110.008
0.377,0.402,5.0,-8.564,1.0,0.0295,0.536,0.786,0.117,0.0415,159.819
0.243,0.718,10.0,-9.996,0.0,0.0424,7.31e-05,2.2e-05,0.104,0.307,130.505
0.431,0.922,6.0,-4.853,0.0,0.0659,0.000137,0.939,0.212,0.252,126.063
0.481,0.976,10.0,-5.078,0.0,0.156,0.00541,3.21e-06,0.0767,0.0665,119.909
0.454,0.802,7.0,-10.378,1.0,0.0583,0.0617,0.0721,0.42,0.222,140.081
0.595,0.457,10.0,-14.121,0.0,0.0569,0.611,0.749,0.103,0.0762,140.138
0.477,0.529,9.0,-14.943,0.0,0.056,0.63,0.797,0.095,0.205,97.539
0.266,0.406,6.0,-9.97,0.0,0.0474,0.442,0.211,0.188,0.0642,139.978
0.521,0.85,5.0,-4.032,1.0,0.0339,0.206,0.00025,0.0798,0.2,129.987
0.548,0.509,0.0,-11.541,0.0,0.0297,0.524,4.31e-05,0.396,0.433,100.031
0.412,0.402,9.0,-11.421,0.0,0.0335,0.795,0.365,0.089,0.0362,121.076
0.558,0.428,1.0,-10.608,1.0,0.0284,0.065,0.00357,0.0931,0.164,110.022
0.43,0.644,7.0,-8.015,0.0,0.034,0.0445,0.000907,0.124,0.196,90.105
0.523,0.481,5.0,-9.757,1.0,0.0269,0.93,0.0012,0.236,0.198,137.985
0.496,0.878,11.0,-5.788,0.0,0.0475,0.659,0.188,0.0765,0.51,134.967
0.505,0.853,9.0,-8.976,0.0,0.0594,0.311,0.108,0.115,0.368,126.995
0.383,0.515,0.0,-7.771,1.0,0.0341,0.394,0.000171,0.116,0.141,139.85
0.23,0.333,0.0,-14.298,1.0,0.0385,0.843,0.936,0.0991,0.128,90.015
0.223,0.654,0.0,-8.318,1.0,0.044,0.0922,0.231,0.209,0.108,100.02
0.361,0.314,5.0,-13.302,0.0,0.0295,0.32,3.08e-06,0.11,0.175,107.435
0.499,0.251,10.0,-20.968,0.0,0.0439,0.706,0.269,0.166,0.0744,109.973
0.55,0.53,0.0,-11.147,0.0,0.0342,0.809,0.00399,0.13,0.545,93.927
0.489,0.776,2.0,-6.065,1.0,0.0354,5.31e-05,0.461,0.107,0.267,114.958
0.379,0.452,2.0,-10.551,1.0,0.0313,0.224,0.116,0.105,0.0928,119.929
0.516,0.655,0.0,-9.428,0.0,0.0306,0.664,0.107,0.0891,0.19,120.028
0.659,0.359,2.0,-11.148,0.0,0.0393,0.611,0.266,0.113,0.126,119.999
0.314,0.311,9.0,-8.601,0.0,0.0333,0.871,0.516,0.12,0.175,122.424
0.677,0.817,8.0,-8.569,0.0,0.0369,0.625,0.887,0.104,0.0903,95.009
0.443,0.332,0.0,-11.102,0.0,0.0346,0.496,0.147,0.0773,0.117,158.946
0.234,0.51,5.0,-13.398,0.0,0.0498,0.657,0.293,0.545,0.191,100.67
0.488,0.621,4.0,-12.605,0.0,0.0296,0.0728,0.934,0.0847,0.557,98.091
0.559,0.552,7.0,-8.414,1.0,0.0335,0.00888,0.367,0.0725,0.342,130.04
0.432,0.419,9.0,-12.967,1.0,0.034,0.0987,0.101,0.346,0.105,87.009
0.481,0.336,1.0,-18.247,0.0,0.0382,0.562,0.185,0.107,0.0853,89.84
0.607,0.755,1.0,-6.649,1.0,0.0343,0.0204,0.177,0.323,0.427,84.988
0.591,0.564,2.0,-11.03,1.0,0.0438,0.0123,0.841,0.11,0.401,147.218
0.555,0.422,8.0,-11.541,0.0,0.0372,0.405,0.0569,0.135,0.35,170.115
0.306,0.739,0.0,-11.747,1.0,0.0303,0.356,0.847,0.137,0.438,96.926
0.624,0.597,0.0,-10.542,1.0,0.049,0.0992,0.778,0.108,0.084,119.964
0.312,0.777,1.0,-9.267,0.0,0.054,9.64e-05,0.0191,0.121,0.286,176.072
0.311,0.389,2.0,-13.618,1.0,0.0309,0.497,0.314,0.136,0.0391,130.825
0.24,0.313,5.0,-11.476,1.0,0.033,0.791,0.000156,0.176,0.131,101.673
0.275,0.142,2.0,-14.09,0.0,0.0358,0.976,0.00611,0.115,0.267,135.988
0.651,0.372,4.0,-13.259,0.0,0.0314,0.759,0.359,0.0738,0.167,139.024
0.257,0.626,7.0,-7.156,1.0,0.0318,0.313,0.00368,0.188,0.293,83.979
0.126,0.146,4.0,-17.177,0.0,0.0351,0.935,0.361,0.0957,0.0395,90.206
0.562,0.47,6.0,-8.876,0.0,0.087,0.174,0.0297,0.213,0.215,169.925
0.48,0.347,7.0,-12.288,1.0,0.0316,0.658,0.996,0.106,0.228,117.299
0.589,0.358,9.0,-9.943,0.0,0.0348,0.752,0.749,0.107,0.1,117.011
0.601,0.439,4.0,-10.507,0.0,0.0253,0.43,0.00107,0.125,0.186,106.973
0.264,0.277,10.0,-15.709,0.0,0.0283,0.344,0.1,0.0977,0.043,85.142
0.185,0.468,0.0,-9.751,1.0,0.0362,0.694,0.0535,0.117,0.0401,79.879
0.41,0.305,10.0,-17.36,1.0,0.0311,0.101,0.826,0.134,0.036,85.035
